"pid","total_commit","total_nonmerge_commit","ageAtActions","contributorsize","time","interventionTRUE","time_after_intervention","nonmerge_commits","language","workflow"
"14146757","12303","10283","13","105","10","0","0","62","C","7"
"14146757","12303","10283","13","105","11","0","0","144","C","7"
"14146757","12303","10283","13","105","12","1","1","150","C","7"
"14146757","12303","10283","13","105","13","1","2","194","C","7"
"14146757","12303","10283","13","105","14","1","3","173","C","7"
"14146757","12303","10283","13","105","15","1","4","113","C","7"
"14146757","12303","10283","13","105","16","1","5","48","C","7"
"14146757","12303","10283","13","105","17","1","6","93","C","7"
"14146757","12303","10283","13","105","18","1","7","77","C","7"
"14146757","12303","10283","13","105","19","1","8","193","C","7"
"14146757","12303","10283","13","105","20","1","9","26","C","7"
"14146757","12303","10283","13","105","21","1","10","121","C","7"
"14146757","12303","10283","13","105","22","1","11","42","C","7"
"14146757","12303","10283","13","105","23","1","12","61","C","7"
"141745943","4860","4752","13","79","0","0","0","339","C#","3"
"141745943","4860","4752","13","79","1","0","0","130","C#","3"
"141745943","4860","4752","13","79","2","0","0","338","C#","3"
"141745943","4860","4752","13","79","3","0","0","434","C#","3"
"141745943","4860","4752","13","79","4","0","0","43","C#","3"
"141745943","4860","4752","13","79","5","0","0","39","C#","3"
"141745943","4860","4752","13","79","6","0","0","85","C#","3"
"141745943","4860","4752","13","79","7","0","0","130","C#","3"
"141745943","4860","4752","13","79","8","0","0","111","C#","3"
"141745943","4860","4752","13","79","9","0","0","131","C#","3"
"141745943","4860","4752","13","79","10","0","0","48","C#","3"
"141745943","4860","4752","13","79","11","0","0","148","C#","3"
"141745943","4860","4752","13","79","12","1","1","130","C#","3"
"141745943","4860","4752","13","79","13","1","2","310","C#","3"
"141745943","4860","4752","13","79","14","1","3","235","C#","3"
"141745943","4860","4752","13","79","15","1","4","218","C#","3"
"141745943","4860","4752","13","79","16","1","5","114","C#","3"
"141745943","4860","4752","13","79","17","1","6","75","C#","3"
"141745943","4860","4752","13","79","18","1","7","50","C#","3"
"141745943","4860","4752","13","79","19","1","8","173","C#","3"
"141745943","4860","4752","13","79","20","1","9","164","C#","3"
"141745943","4860","4752","13","79","21","1","10","137","C#","3"
"141745943","4860","4752","13","79","22","1","11","135","C#","3"
"141745943","4860","4752","13","79","23","1","12","38","C#","3"
"1418150","5289","4864","13","300","0","0","0","25","C++","7"
"1418150","5289","4864","13","300","1","0","0","46","C++","7"
"1418150","5289","4864","13","300","2","0","0","3","C++","7"
"1418150","5289","4864","13","300","3","0","0","21","C++","7"
"1418150","5289","4864","13","300","4","0","0","29","C++","7"
"1418150","5289","4864","13","300","5","0","0","34","C++","7"
"1418150","5289","4864","13","300","6","0","0","34","C++","7"
"1418150","5289","4864","13","300","7","0","0","35","C++","7"
"1418150","5289","4864","13","300","8","0","0","49","C++","7"
"1418150","5289","4864","13","300","9","0","0","26","C++","7"
"1418150","5289","4864","13","300","10","0","0","83","C++","7"
"1418150","5289","4864","13","300","11","0","0","43","C++","7"
"1418150","5289","4864","13","300","12","1","1","82","C++","7"
"1418150","5289","4864","13","300","13","1","2","41","C++","7"
"1418150","5289","4864","13","300","14","1","3","46","C++","7"
"1418150","5289","4864","13","300","15","1","4","33","C++","7"
"1418150","5289","4864","13","300","16","1","5","72","C++","7"
"1418150","5289","4864","13","300","17","1","6","97","C++","7"
"1418150","5289","4864","13","300","18","1","7","25","C++","7"
"1418150","5289","4864","13","300","19","1","8","22","C++","7"
"1418150","5289","4864","13","300","20","1","9","42","C++","7"
"1418150","5289","4864","13","300","21","1","10","69","C++","7"
"1418150","5289","4864","13","300","22","1","11","31","C++","7"
"1418150","5289","4864","13","300","23","1","12","28","C++","7"
"14210523","1667","1433","11","218","0","0","0","3","JavaScript","3"
"14210523","1667","1433","11","218","1","0","0","5","JavaScript","3"
"14210523","1667","1433","11","218","2","0","0","9","JavaScript","3"
"14210523","1667","1433","11","218","3","0","0","6","JavaScript","3"
"14210523","1667","1433","11","218","4","0","0","3","JavaScript","3"
"14210523","1667","1433","11","218","5","0","0","13","JavaScript","3"
"14210523","1667","1433","11","218","6","0","0","14","JavaScript","3"
"14210523","1667","1433","11","218","7","0","0","9","JavaScript","3"
"14210523","1667","1433","11","218","8","0","0","21","JavaScript","3"
"14210523","1667","1433","11","218","9","0","0","12","JavaScript","3"
"14210523","1667","1433","11","218","10","0","0","7","JavaScript","3"
"14210523","1667","1433","11","218","11","0","0","13","JavaScript","3"
"14210523","1667","1433","11","218","12","1","1","14","JavaScript","3"
"14210523","1667","1433","11","218","13","1","2","13","JavaScript","3"
"14210523","1667","1433","11","218","14","1","3","7","JavaScript","3"
"14210523","1667","1433","11","218","15","1","4","6","JavaScript","3"
"14210523","1667","1433","11","218","16","1","5","5","JavaScript","3"
"14210523","1667","1433","11","218","17","1","6","16","JavaScript","3"
"14210523","1667","1433","11","218","18","1","7","13","JavaScript","3"
"14210523","1667","1433","11","218","19","1","8","4","JavaScript","3"
"14210523","1667","1433","11","218","20","1","9","13","JavaScript","3"
"14210523","1667","1433","11","218","21","1","10","2","JavaScript","3"
"14210523","1667","1433","11","218","22","1","11","1","JavaScript","3"
"14210523","1667","1433","11","218","23","1","12","8","JavaScript","3"
"142180312","3749","3158","13","33","0","0","0","1","JavaScript","2"
"142180312","3749","3158","13","33","1","0","0","33","JavaScript","2"
"142180312","3749","3158","13","33","2","0","0","174","JavaScript","2"
"142180312","3749","3158","13","33","3","0","0","76","JavaScript","2"
"142180312","3749","3158","13","33","4","0","0","103","JavaScript","2"
"142180312","3749","3158","13","33","5","0","0","112","JavaScript","2"
"142180312","3749","3158","13","33","6","0","0","208","JavaScript","2"
"142180312","3749","3158","13","33","7","0","0","210","JavaScript","2"
"142180312","3749","3158","13","33","8","0","0","389","JavaScript","2"
"142180312","3749","3158","13","33","9","0","0","211","JavaScript","2"
"142180312","3749","3158","13","33","10","0","0","180","JavaScript","2"
"142180312","3749","3158","13","33","11","0","0","68","JavaScript","2"
"142180312","3749","3158","13","33","12","1","1","163","JavaScript","2"
"142180312","3749","3158","13","33","13","1","2","92","JavaScript","2"
"142180312","3749","3158","13","33","14","1","3","91","JavaScript","2"
"142180312","3749","3158","13","33","15","1","4","127","JavaScript","2"
"142180312","3749","3158","13","33","16","1","5","60","JavaScript","2"
"142180312","3749","3158","13","33","17","1","6","127","JavaScript","2"
"142180312","3749","3158","13","33","18","1","7","167","JavaScript","2"
"142180312","3749","3158","13","33","19","1","8","5","JavaScript","2"
"142180312","3749","3158","13","33","20","1","9","85","JavaScript","2"
"142180312","3749","3158","13","33","21","1","10","136","JavaScript","2"
"142180312","3749","3158","13","33","22","1","11","64","JavaScript","2"
"142180312","3749","3158","13","33","23","1","12","19","JavaScript","2"
"143040428","20746","15983","12","122","0","0","0","431","CodeQL","6"
"143040428","20746","15983","12","122","1","0","0","479","CodeQL","6"
"143040428","20746","15983","12","122","2","0","0","428","CodeQL","6"
"143040428","20746","15983","12","122","3","0","0","377","CodeQL","6"
"143040428","20746","15983","12","122","4","0","0","306","CodeQL","6"
"143040428","20746","15983","12","122","5","0","0","351","CodeQL","6"
"143040428","20746","15983","12","122","6","0","0","323","CodeQL","6"
"143040428","20746","15983","12","122","7","0","0","582","CodeQL","6"
"143040428","20746","15983","12","122","8","0","0","514","CodeQL","6"
"143040428","20746","15983","12","122","9","0","0","503","CodeQL","6"
"143040428","20746","15983","12","122","10","0","0","710","CodeQL","6"
"143040428","20746","15983","12","122","11","0","0","242","CodeQL","6"
"143040428","20746","15983","12","122","12","1","1","644","CodeQL","6"
"143040428","20746","15983","12","122","13","1","2","537","CodeQL","6"
"143040428","20746","15983","12","122","14","1","3","544","CodeQL","6"
"143040428","20746","15983","12","122","15","1","4","636","CodeQL","6"
"143040428","20746","15983","12","122","16","1","5","751","CodeQL","6"
"143040428","20746","15983","12","122","17","1","6","463","CodeQL","6"
"143040428","20746","15983","12","122","18","1","7","477","CodeQL","6"
"143040428","20746","15983","12","122","19","1","8","1000","CodeQL","6"
"143040428","20746","15983","12","122","20","1","9","867","CodeQL","6"
"143040428","20746","15983","12","122","21","1","10","656","CodeQL","6"
"143040428","20746","15983","12","122","22","1","11","481","CodeQL","6"
"143040428","20746","15983","12","122","23","1","12","406","CodeQL","6"
"143078055","1102","1102","12","116","0","0","0","37","JavaScript","2"
"143078055","1102","1102","12","116","1","0","0","95","JavaScript","2"
"143078055","1102","1102","12","116","2","0","0","46","JavaScript","2"
"143078055","1102","1102","12","116","3","0","0","21","JavaScript","2"
"143078055","1102","1102","12","116","4","0","0","74","JavaScript","2"
"143078055","1102","1102","12","116","5","0","0","27","JavaScript","2"
"143078055","1102","1102","12","116","6","0","0","14","JavaScript","2"
"143078055","1102","1102","12","116","7","0","0","9","JavaScript","2"
"143078055","1102","1102","12","116","8","0","0","105","JavaScript","2"
"143078055","1102","1102","12","116","9","0","0","44","JavaScript","2"
"143078055","1102","1102","12","116","10","0","0","31","JavaScript","2"
"143078055","1102","1102","12","116","11","0","0","11","JavaScript","2"
"143078055","1102","1102","12","116","12","1","1","11","JavaScript","2"
"143078055","1102","1102","12","116","13","1","2","2","JavaScript","2"
"143078055","1102","1102","12","116","14","1","3","16","JavaScript","2"
"143078055","1102","1102","12","116","15","1","4","17","JavaScript","2"
"143078055","1102","1102","12","116","16","1","5","23","JavaScript","2"
"143078055","1102","1102","12","116","17","1","6","18","JavaScript","2"
"143078055","1102","1102","12","116","18","1","7","9","JavaScript","2"
"143078055","1102","1102","12","116","19","1","8","10","JavaScript","2"
"143078055","1102","1102","12","116","20","1","9","7","JavaScript","2"
"143078055","1102","1102","12","116","21","1","10","8","JavaScript","2"
"143078055","1102","1102","12","116","22","1","11","40","JavaScript","2"
"143078055","1102","1102","12","116","23","1","12","3","JavaScript","2"
"143131","24147","23163","10","302","0","0","0","342","C++","13"
"143131","24147","23163","10","302","1","0","0","238","C++","13"
"143131","24147","23163","10","302","2","0","0","151","C++","13"
"143131","24147","23163","10","302","3","0","0","156","C++","13"
"143131","24147","23163","10","302","4","0","0","316","C++","13"
"143131","24147","23163","10","302","5","0","0","217","C++","13"
"143131","24147","23163","10","302","6","0","0","238","C++","13"
"143131","24147","23163","10","302","7","0","0","226","C++","13"
"143131","24147","23163","10","302","8","0","0","189","C++","13"
"143131","24147","23163","10","302","9","0","0","168","C++","13"
"143131","24147","23163","10","302","10","0","0","257","C++","13"
"143131","24147","23163","10","302","11","0","0","139","C++","13"
"143131","24147","23163","10","302","12","1","1","118","C++","13"
"143131","24147","23163","10","302","13","1","2","205","C++","13"
"143131","24147","23163","10","302","14","1","3","172","C++","13"
"143131","24147","23163","10","302","15","1","4","159","C++","13"
"143131","24147","23163","10","302","16","1","5","80","C++","13"
"143131","24147","23163","10","302","17","1","6","168","C++","13"
"143131","24147","23163","10","302","18","1","7","119","C++","13"
"143131","24147","23163","10","302","19","1","8","131","C++","13"
"143131","24147","23163","10","302","20","1","9","178","C++","13"
"143131","24147","23163","10","302","21","1","10","273","C++","13"
"143131","24147","23163","10","302","22","1","11","123","C++","13"
"143131","24147","23163","10","302","23","1","12","79","C++","13"
"143324737","5296","4814","13","101","0","0","0","106","C++","1"
"143324737","5296","4814","13","101","1","0","0","158","C++","1"
"143324737","5296","4814","13","101","2","0","0","204","C++","1"
"143324737","5296","4814","13","101","3","0","0","485","C++","1"
"143324737","5296","4814","13","101","4","0","0","409","C++","1"
"143324737","5296","4814","13","101","5","0","0","118","C++","1"
"143324737","5296","4814","13","101","6","0","0","86","C++","1"
"143324737","5296","4814","13","101","7","0","0","87","C++","1"
"143324737","5296","4814","13","101","8","0","0","210","C++","1"
"143324737","5296","4814","13","101","9","0","0","366","C++","1"
"143324737","5296","4814","13","101","10","0","0","187","C++","1"
"143324737","5296","4814","13","101","11","0","0","113","C++","1"
"143324737","5296","4814","13","101","12","1","1","151","C++","1"
"143324737","5296","4814","13","101","13","1","2","78","C++","1"
"143324737","5296","4814","13","101","14","1","3","98","C++","1"
"143324737","5296","4814","13","101","15","1","4","44","C++","1"
"143324737","5296","4814","13","101","16","1","5","31","C++","1"
"143324737","5296","4814","13","101","17","1","6","11","C++","1"
"143324737","5296","4814","13","101","18","1","7","10","C++","1"
"143324737","5296","4814","13","101","19","1","8","12","C++","1"
"143324737","5296","4814","13","101","20","1","9","69","C++","1"
"143324737","5296","4814","13","101","21","1","10","245","C++","1"
"143324737","5296","4814","13","101","22","1","11","66","C++","1"
"143324737","5296","4814","13","101","23","1","12","84","C++","1"
"143455116","3520","3513","13","76","0","0","0","49","C++","10"
"143455116","3520","3513","13","76","1","0","0","122","C++","10"
"143455116","3520","3513","13","76","2","0","0","161","C++","10"
"143455116","3520","3513","13","76","3","0","0","145","C++","10"
"143455116","3520","3513","13","76","4","0","0","96","C++","10"
"143455116","3520","3513","13","76","5","0","0","128","C++","10"
"143455116","3520","3513","13","76","6","0","0","146","C++","10"
"143455116","3520","3513","13","76","7","0","0","81","C++","10"
"143455116","3520","3513","13","76","8","0","0","144","C++","10"
"143455116","3520","3513","13","76","9","0","0","136","C++","10"
"143455116","3520","3513","13","76","10","0","0","71","C++","10"
"143455116","3520","3513","13","76","11","0","0","71","C++","10"
"143455116","3520","3513","13","76","12","1","1","123","C++","10"
"143455116","3520","3513","13","76","13","1","2","114","C++","10"
"143455116","3520","3513","13","76","14","1","3","126","C++","10"
"143455116","3520","3513","13","76","15","1","4","156","C++","10"
"143455116","3520","3513","13","76","16","1","5","137","C++","10"
"143455116","3520","3513","13","76","17","1","6","121","C++","10"
"143455116","3520","3513","13","76","18","1","7","94","C++","10"
"143455116","3520","3513","13","76","19","1","8","108","C++","10"
"143455116","3520","3513","13","76","20","1","9","82","C++","10"
"143455116","3520","3513","13","76","21","1","10","89","C++","10"
"143455116","3520","3513","13","76","22","1","11","48","C++","10"
"143455116","3520","3513","13","76","23","1","12","29","C++","10"
"143896900","3308","3306","12","43","0","0","0","156","Go","1"
"143896900","3308","3306","12","43","1","0","0","130","Go","1"
"143896900","3308","3306","12","43","2","0","0","161","Go","1"
"143896900","3308","3306","12","43","3","0","0","145","Go","1"
"143896900","3308","3306","12","43","4","0","0","99","Go","1"
"143896900","3308","3306","12","43","5","0","0","75","Go","1"
"143896900","3308","3306","12","43","6","0","0","110","Go","1"
"143896900","3308","3306","12","43","7","0","0","148","Go","1"
"143896900","3308","3306","12","43","8","0","0","96","Go","1"
"143896900","3308","3306","12","43","9","0","0","132","Go","1"
"143896900","3308","3306","12","43","10","0","0","114","Go","1"
"143896900","3308","3306","12","43","11","0","0","86","Go","1"
"143896900","3308","3306","12","43","12","1","1","116","Go","1"
"143896900","3308","3306","12","43","13","1","2","66","Go","1"
"143896900","3308","3306","12","43","14","1","3","51","Go","1"
"143896900","3308","3306","12","43","15","1","4","90","Go","1"
"143896900","3308","3306","12","43","16","1","5","70","Go","1"
"143896900","3308","3306","12","43","17","1","6","49","Go","1"
"143896900","3308","3306","12","43","18","1","7","62","Go","1"
"143896900","3308","3306","12","43","19","1","8","43","Go","1"
"143896900","3308","3306","12","43","20","1","9","61","Go","1"
"143896900","3308","3306","12","43","21","1","10","38","Go","1"
"143896900","3308","3306","12","43","22","1","11","73","Go","1"
"143896900","3308","3306","12","43","23","1","12","58","Go","1"
"144036833","1725","1667","13","52","0","0","0","14","Go","19"
"144036833","1725","1667","13","52","1","0","0","22","Go","19"
"144036833","1725","1667","13","52","2","0","0","44","Go","19"
"144036833","1725","1667","13","52","3","0","0","37","Go","19"
"144036833","1725","1667","13","52","4","0","0","73","Go","19"
"144036833","1725","1667","13","52","5","0","0","68","Go","19"
"144036833","1725","1667","13","52","6","0","0","31","Go","19"
"144036833","1725","1667","13","52","7","0","0","63","Go","19"
"144036833","1725","1667","13","52","8","0","0","47","Go","19"
"144036833","1725","1667","13","52","9","0","0","30","Go","19"
"144036833","1725","1667","13","52","10","0","0","20","Go","19"
"144036833","1725","1667","13","52","11","0","0","21","Go","19"
"144036833","1725","1667","13","52","12","1","1","21","Go","19"
"144036833","1725","1667","13","52","13","1","2","17","Go","19"
"144036833","1725","1667","13","52","14","1","3","20","Go","19"
"144036833","1725","1667","13","52","15","1","4","25","Go","19"
"144036833","1725","1667","13","52","16","1","5","30","Go","19"
"144036833","1725","1667","13","52","17","1","6","26","Go","19"
"144036833","1725","1667","13","52","18","1","7","82","Go","19"
"144036833","1725","1667","13","52","19","1","8","30","Go","19"
"144036833","1725","1667","13","52","20","1","9","25","Go","19"
"144036833","1725","1667","13","52","21","1","10","29","Go","19"
"144036833","1725","1667","13","52","22","1","11","28","Go","19"
"144036833","1725","1667","13","52","23","1","12","19","Go","19"
"144140342","1656","1626","10","104","0","0","0","13","Rust","6"
"144140342","1656","1626","10","104","1","0","0","10","Rust","6"
"144140342","1656","1626","10","104","2","0","0","22","Rust","6"
"144140342","1656","1626","10","104","3","0","0","15","Rust","6"
"144140342","1656","1626","10","104","4","0","0","21","Rust","6"
"144140342","1656","1626","10","104","5","0","0","32","Rust","6"
"144140342","1656","1626","10","104","6","0","0","19","Rust","6"
"144140342","1656","1626","10","104","7","0","0","29","Rust","6"
"144140342","1656","1626","10","104","8","0","0","32","Rust","6"
"144140342","1656","1626","10","104","9","0","0","52","Rust","6"
"144140342","1656","1626","10","104","10","0","0","48","Rust","6"
"144140342","1656","1626","10","104","11","0","0","39","Rust","6"
"144140342","1656","1626","10","104","12","1","1","71","Rust","6"
"144140342","1656","1626","10","104","13","1","2","70","Rust","6"
"144140342","1656","1626","10","104","14","1","3","97","Rust","6"
"144140342","1656","1626","10","104","15","1","4","83","Rust","6"
"144140342","1656","1626","10","104","16","1","5","107","Rust","6"
"144140342","1656","1626","10","104","17","1","6","57","Rust","6"
"144140342","1656","1626","10","104","18","1","7","67","Rust","6"
"144140342","1656","1626","10","104","19","1","8","77","Rust","6"
"144140342","1656","1626","10","104","20","1","9","106","Rust","6"
"144140342","1656","1626","10","104","21","1","10","90","Rust","6"
"144140342","1656","1626","10","104","22","1","11","81","Rust","6"
"144140342","1656","1626","10","104","23","1","12","69","Rust","6"
"1446467","11488","8586","12","412","0","0","0","72","Python","6"
"1446467","11488","8586","12","412","1","0","0","71","Python","6"
"1446467","11488","8586","12","412","2","0","0","38","Python","6"
"1446467","11488","8586","12","412","3","0","0","32","Python","6"
"1446467","11488","8586","12","412","4","0","0","89","Python","6"
"1446467","11488","8586","12","412","5","0","0","63","Python","6"
"1446467","11488","8586","12","412","6","0","0","110","Python","6"
"1446467","11488","8586","12","412","7","0","0","135","Python","6"
"1446467","11488","8586","12","412","8","0","0","239","Python","6"
"1446467","11488","8586","12","412","9","0","0","228","Python","6"
"1446467","11488","8586","12","412","10","0","0","201","Python","6"
"1446467","11488","8586","12","412","11","0","0","137","Python","6"
"1446467","11488","8586","12","412","12","1","1","130","Python","6"
"1446467","11488","8586","12","412","13","1","2","81","Python","6"
"1446467","11488","8586","12","412","14","1","3","292","Python","6"
"1446467","11488","8586","12","412","15","1","4","241","Python","6"
"1446467","11488","8586","12","412","16","1","5","174","Python","6"
"1446467","11488","8586","12","412","17","1","6","198","Python","6"
"1446467","11488","8586","12","412","18","1","7","163","Python","6"
"1446467","11488","8586","12","412","19","1","8","63","Python","6"
"1446467","11488","8586","12","412","20","1","9","77","Python","6"
"1446467","11488","8586","12","412","21","1","10","116","Python","6"
"1446467","11488","8586","12","412","22","1","11","78","Python","6"
"1446467","11488","8586","12","412","23","1","12","94","Python","6"
"144873815","2948","2767","11","53","0","0","0","82","TypeScript","5"
"144873815","2948","2767","11","53","1","0","0","41","TypeScript","5"
"144873815","2948","2767","11","53","2","0","0","50","TypeScript","5"
"144873815","2948","2767","11","53","3","0","0","32","TypeScript","5"
"144873815","2948","2767","11","53","4","0","0","35","TypeScript","5"
"144873815","2948","2767","11","53","5","0","0","33","TypeScript","5"
"144873815","2948","2767","11","53","6","0","0","77","TypeScript","5"
"144873815","2948","2767","11","53","7","0","0","48","TypeScript","5"
"144873815","2948","2767","11","53","8","0","0","95","TypeScript","5"
"144873815","2948","2767","11","53","9","0","0","133","TypeScript","5"
"144873815","2948","2767","11","53","10","0","0","46","TypeScript","5"
"144873815","2948","2767","11","53","11","0","0","196","TypeScript","5"
"144873815","2948","2767","11","53","12","1","1","93","TypeScript","5"
"144873815","2948","2767","11","53","13","1","2","38","TypeScript","5"
"144873815","2948","2767","11","53","14","1","3","41","TypeScript","5"
"144873815","2948","2767","11","53","15","1","4","48","TypeScript","5"
"144873815","2948","2767","11","53","16","1","5","89","TypeScript","5"
"144873815","2948","2767","11","53","17","1","6","52","TypeScript","5"
"144873815","2948","2767","11","53","18","1","7","65","TypeScript","5"
"144873815","2948","2767","11","53","19","1","8","145","TypeScript","5"
"144873815","2948","2767","11","53","20","1","9","107","TypeScript","5"
"144873815","2948","2767","11","53","21","1","10","79","TypeScript","5"
"144873815","2948","2767","11","53","22","1","11","71","TypeScript","5"
"144873815","2948","2767","11","53","23","1","12","125","TypeScript","5"
"1449773","13369","11704","13","51","0","0","0","86","Red","1"
"1449773","13369","11704","13","51","1","0","0","20","Red","1"
"1449773","13369","11704","13","51","2","0","0","19","Red","1"
"1449773","13369","11704","13","51","3","0","0","14","Red","1"
"1449773","13369","11704","13","51","4","0","0","24","Red","1"
"1449773","13369","11704","13","51","5","0","0","92","Red","1"
"1449773","13369","11704","13","51","6","0","0","74","Red","1"
"1449773","13369","11704","13","51","7","0","0","108","Red","1"
"1449773","13369","11704","13","51","8","0","0","187","Red","1"
"1449773","13369","11704","13","51","9","0","0","118","Red","1"
"1449773","13369","11704","13","51","10","0","0","224","Red","1"
"1449773","13369","11704","13","51","11","0","0","228","Red","1"
"1449773","13369","11704","13","51","12","1","1","168","Red","1"
"1449773","13369","11704","13","51","13","1","2","205","Red","1"
"1449773","13369","11704","13","51","14","1","3","210","Red","1"
"1449773","13369","11704","13","51","15","1","4","223","Red","1"
"1449773","13369","11704","13","51","16","1","5","289","Red","1"
"1449773","13369","11704","13","51","17","1","6","135","Red","1"
"1449773","13369","11704","13","51","18","1","7","111","Red","1"
"1449773","13369","11704","13","51","19","1","8","94","Red","1"
"1449773","13369","11704","13","51","20","1","9","78","Red","1"
"1449773","13369","11704","13","51","21","1","10","66","Red","1"
"1449773","13369","11704","13","51","22","1","11","54","Red","1"
"1449773","13369","11704","13","51","23","1","12","83","Red","1"
"145039143","1035","884","12","22","0","0","0","60","TypeScript","2"
"145039143","1035","884","12","22","1","0","0","64","TypeScript","2"
"145039143","1035","884","12","22","2","0","0","70","TypeScript","2"
"145039143","1035","884","12","22","3","0","0","37","TypeScript","2"
"145039143","1035","884","12","22","4","0","0","43","TypeScript","2"
"145039143","1035","884","12","22","5","0","0","45","TypeScript","2"
"145039143","1035","884","12","22","6","0","0","31","TypeScript","2"
"145039143","1035","884","12","22","7","0","0","28","TypeScript","2"
"145039143","1035","884","12","22","8","0","0","36","TypeScript","2"
"145039143","1035","884","12","22","9","0","0","12","TypeScript","2"
"145039143","1035","884","12","22","10","0","0","26","TypeScript","2"
"145039143","1035","884","12","22","11","0","0","11","TypeScript","2"
"145039143","1035","884","12","22","12","1","1","11","TypeScript","2"
"145039143","1035","884","12","22","13","1","2","11","TypeScript","2"
"145039143","1035","884","12","22","14","1","3","6","TypeScript","2"
"145039143","1035","884","12","22","15","1","4","12","TypeScript","2"
"145039143","1035","884","12","22","16","1","5","1","TypeScript","2"
"145039143","1035","884","12","22","17","1","6","3","TypeScript","2"
"145039143","1035","884","12","22","18","1","7","36","TypeScript","2"
"145039143","1035","884","12","22","19","1","8","22","TypeScript","2"
"145039143","1035","884","12","22","20","1","9","26","TypeScript","2"
"145039143","1035","884","12","22","21","1","10","9","TypeScript","2"
"145039143","1035","884","12","22","22","1","11","2","TypeScript","2"
"145039143","1035","884","12","22","23","1","12","1","TypeScript","2"
"145101484","908","864","13","15","0","0","0","37","C#","1"
"145101484","908","864","13","15","1","0","0","44","C#","1"
"145101484","908","864","13","15","2","0","0","35","C#","1"
"145101484","908","864","13","15","3","0","0","54","C#","1"
"145101484","908","864","13","15","4","0","0","47","C#","1"
"145101484","908","864","13","15","5","0","0","47","C#","1"
"145101484","908","864","13","15","6","0","0","22","C#","1"
"145101484","908","864","13","15","7","0","0","18","C#","1"
"145101484","908","864","13","15","8","0","0","10","C#","1"
"145101484","908","864","13","15","9","0","0","23","C#","1"
"145101484","908","864","13","15","10","0","0","13","C#","1"
"145101484","908","864","13","15","11","0","0","34","C#","1"
"145101484","908","864","13","15","12","1","1","13","C#","1"
"145101484","908","864","13","15","13","1","2","8","C#","1"
"145101484","908","864","13","15","14","1","3","15","C#","1"
"145101484","908","864","13","15","15","1","4","31","C#","1"
"145101484","908","864","13","15","16","1","5","45","C#","1"
"145101484","908","864","13","15","17","1","6","38","C#","1"
"145101484","908","864","13","15","18","1","7","25","C#","1"
"145101484","908","864","13","15","19","1","8","18","C#","1"
"145101484","908","864","13","15","20","1","9","34","C#","1"
"145101484","908","864","13","15","21","1","10","24","C#","1"
"145101484","908","864","13","15","22","1","11","24","C#","1"
"145101484","908","864","13","15","23","1","12","28","C#","1"
"145153231","3666","2719","13","38","0","0","0","70","Go","7"
"145153231","3666","2719","13","38","1","0","0","8","Go","7"
"145153231","3666","2719","13","38","2","0","0","177","Go","7"
"145153231","3666","2719","13","38","3","0","0","139","Go","7"
"145153231","3666","2719","13","38","4","0","0","126","Go","7"
"145153231","3666","2719","13","38","5","0","0","139","Go","7"
"145153231","3666","2719","13","38","6","0","0","67","Go","7"
"145153231","3666","2719","13","38","7","0","0","96","Go","7"
"145153231","3666","2719","13","38","8","0","0","154","Go","7"
"145153231","3666","2719","13","38","9","0","0","243","Go","7"
"145153231","3666","2719","13","38","10","0","0","237","Go","7"
"145153231","3666","2719","13","38","11","0","0","64","Go","7"
"145153231","3666","2719","13","38","12","1","1","40","Go","7"
"145153231","3666","2719","13","38","13","1","2","108","Go","7"
"145153231","3666","2719","13","38","14","1","3","75","Go","7"
"145153231","3666","2719","13","38","15","1","4","90","Go","7"
"145153231","3666","2719","13","38","16","1","5","27","Go","7"
"145153231","3666","2719","13","38","17","1","6","36","Go","7"
"145153231","3666","2719","13","38","18","1","7","18","Go","7"
"145153231","3666","2719","13","38","19","1","8","9","Go","7"
"145153231","3666","2719","13","38","20","1","9","18","Go","7"
"145153231","3666","2719","13","38","21","1","10","12","Go","7"
"145153231","3666","2719","13","38","22","1","11","38","Go","7"
"145153231","3666","2719","13","38","23","1","12","50","Go","7"
"145574616","864","602","13","44","0","0","0","2","Python","3"
"145574616","864","602","13","44","1","0","0","13","Python","3"
"145574616","864","602","13","44","2","0","0","11","Python","3"
"145574616","864","602","13","44","3","0","0","21","Python","3"
"145574616","864","602","13","44","4","0","0","5","Python","3"
"145574616","864","602","13","44","5","0","0","54","Python","3"
"145574616","864","602","13","44","6","0","0","63","Python","3"
"145574616","864","602","13","44","7","0","0","37","Python","3"
"145574616","864","602","13","44","8","0","0","31","Python","3"
"145574616","864","602","13","44","9","0","0","14","Python","3"
"145574616","864","602","13","44","10","0","0","49","Python","3"
"145574616","864","602","13","44","11","0","0","15","Python","3"
"145574616","864","602","13","44","12","1","1","17","Python","3"
"145574616","864","602","13","44","13","1","2","7","Python","3"
"145574616","864","602","13","44","14","1","3","11","Python","3"
"145574616","864","602","13","44","15","1","4","15","Python","3"
"145574616","864","602","13","44","16","1","5","20","Python","3"
"145574616","864","602","13","44","17","1","6","11","Python","3"
"145574616","864","602","13","44","18","1","7","8","Python","3"
"145574616","864","602","13","44","19","1","8","16","Python","3"
"145574616","864","602","13","44","20","1","9","48","Python","3"
"145574616","864","602","13","44","21","1","10","5","Python","3"
"145574616","864","602","13","44","22","1","11","5","Python","3"
"145574616","864","602","13","44","23","1","12","17","Python","3"
