pid,AVGlatency,time,language,workflow,total_commit,total_nonmerge_commit,ageAtActions,contributorsize,interventionTRUE,time_after_intervention
38835213,836.074,7,Java,2,1606,1217,10,85,0,0
38835213,535.149,8,Java,2,1606,1217,10,85,0,0
38835213,76.202,9,Java,2,1606,1217,10,85,0,0
38835213,525.688,10,Java,2,1606,1217,10,85,0,0
38835213,1557.28,11,Java,2,1606,1217,10,85,0,0
38835213,868.635,12,Java,2,1606,1217,10,85,0,0
38835213,801.847,13,Java,2,1606,1217,10,85,1,1
38835213,577.031,14,Java,2,1606,1217,10,85,1,2
38835213,92.3459,15,Java,2,1606,1217,10,85,1,3
38835213,59.1312,16,Java,2,1606,1217,10,85,1,4
38835213,290.761,17,Java,2,1606,1217,10,85,1,5
38835213,165.621,18,Java,2,1606,1217,10,85,1,6
38835213,187.19,19,Java,2,1606,1217,10,85,1,7
38835213,75.1518,20,Java,2,1606,1217,10,85,1,8
38835213,40.4151,21,Java,2,1606,1217,10,85,1,9
38835213,33.1872,22,Java,2,1606,1217,10,85,1,10
38835213,31.3508,23,Java,2,1606,1217,10,85,1,11
38835213,42.0474,24,Java,2,1606,1217,10,85,1,12
38919702,1161.47,1,C#,1,1325,1268,11,20,0,0
38919702,4594.48,2,C#,1,1325,1268,11,20,0,0
38919702,693.235,3,C#,1,1325,1268,11,20,0,0
38919702,3402.51,4,C#,1,1325,1268,11,20,0,0
38919702,3843.82,5,C#,1,1325,1268,11,20,0,0
38919702,3712.5,6,C#,1,1325,1268,11,20,0,0
38919702,3614.57,7,C#,1,1325,1268,11,20,0,0
38919702,7409.73,8,C#,1,1325,1268,11,20,0,0
38919702,3285.45,9,C#,1,1325,1268,11,20,0,0
38919702,6938.79,10,C#,1,1325,1268,11,20,0,0
38919702,3228.98,11,C#,1,1325,1268,11,20,0,0
38919702,2201.04,12,C#,1,1325,1268,11,20,0,0
38919702,5297.26,13,C#,1,1325,1268,11,20,1,1
38919702,2764.21,14,C#,1,1325,1268,11,20,1,2
38919702,4916.89,15,C#,1,1325,1268,11,20,1,3
38919702,4583.35,16,C#,1,1325,1268,11,20,1,4
38919702,1794.16,17,C#,1,1325,1268,11,20,1,5
38919702,1359.59,18,C#,1,1325,1268,11,20,1,6
38919702,2922.9,19,C#,1,1325,1268,11,20,1,7
38919702,1043.85,20,C#,1,1325,1268,11,20,1,8
38919702,1079.04,21,C#,1,1325,1268,11,20,1,9
38919702,1184.28,22,C#,1,1325,1268,11,20,1,10
38919702,307.304,23,C#,1,1325,1268,11,20,1,11
38919702,32.4133,24,C#,1,1325,1268,11,20,1,12
38982731,962.571,1,TypeScript,9,6668,6300,11,335,0,0
38982731,1081.18,2,TypeScript,9,6668,6300,11,335,0,0
38982731,1040.29,3,TypeScript,9,6668,6300,11,335,0,0
38982731,1302.17,4,TypeScript,9,6668,6300,11,335,0,0
38982731,902.467,5,TypeScript,9,6668,6300,11,335,0,0
38982731,558.154,6,TypeScript,9,6668,6300,11,335,0,0
38982731,864.917,7,TypeScript,9,6668,6300,11,335,0,0
38982731,1192.65,8,TypeScript,9,6668,6300,11,335,0,0
38982731,1238.67,9,TypeScript,9,6668,6300,11,335,0,0
38982731,648.946,10,TypeScript,9,6668,6300,11,335,0,0
38982731,1226.19,11,TypeScript,9,6668,6300,11,335,0,0
38982731,849.985,12,TypeScript,9,6668,6300,11,335,0,0
38982731,587.591,13,TypeScript,9,6668,6300,11,335,1,1
38982731,570.109,14,TypeScript,9,6668,6300,11,335,1,2
38982731,496.698,15,TypeScript,9,6668,6300,11,335,1,3
38982731,484.547,16,TypeScript,9,6668,6300,11,335,1,4
38982731,437.045,17,TypeScript,9,6668,6300,11,335,1,5
38982731,486.346,18,TypeScript,9,6668,6300,11,335,1,6
38982731,281.582,19,TypeScript,9,6668,6300,11,335,1,7
38982731,267.859,20,TypeScript,9,6668,6300,11,335,1,8
38982731,432.269,21,TypeScript,9,6668,6300,11,335,1,9
38982731,341.017,22,TypeScript,9,6668,6300,11,335,1,10
38982731,112.515,23,TypeScript,9,6668,6300,11,335,1,11
38982731,69.5093,24,TypeScript,9,6668,6300,11,335,1,12
3898922,4010.21,1,Ruby,3,10234,9583,11,73,0,0
3898922,3741.02,2,Ruby,3,10234,9583,11,73,0,0
3898922,3311.85,3,Ruby,3,10234,9583,11,73,0,0
3898922,3443.8,4,Ruby,3,10234,9583,11,73,0,0
3898922,2197.62,5,Ruby,3,10234,9583,11,73,0,0
3898922,1740.18,6,Ruby,3,10234,9583,11,73,0,0
3898922,819.971,7,Ruby,3,10234,9583,11,73,0,0
3898922,1404.65,8,Ruby,3,10234,9583,11,73,0,0
3898922,1183.72,9,Ruby,3,10234,9583,11,73,0,0
3898922,1599.45,10,Ruby,3,10234,9583,11,73,0,0
3898922,367.182,11,Ruby,3,10234,9583,11,73,0,0
3898922,1153.6,12,Ruby,3,10234,9583,11,73,0,0
3898922,1599.22,13,Ruby,3,10234,9583,11,73,1,1
3898922,1536.28,14,Ruby,3,10234,9583,11,73,1,2
3898922,252.016,15,Ruby,3,10234,9583,11,73,1,3
3898922,687.148,16,Ruby,3,10234,9583,11,73,1,4
3898922,912.877,17,Ruby,3,10234,9583,11,73,1,5
3898922,717.653,18,Ruby,3,10234,9583,11,73,1,6
3898922,589.08,19,Ruby,3,10234,9583,11,73,1,7
3898922,475.459,20,Ruby,3,10234,9583,11,73,1,8
3898922,108.659,21,Ruby,3,10234,9583,11,73,1,9
3898922,288.024,22,Ruby,3,10234,9583,11,73,1,10
3898922,121.799,23,Ruby,3,10234,9583,11,73,1,11
3898922,49.4913,24,Ruby,3,10234,9583,11,73,1,12
39038086,918.351,1,Go,5,597,504,13,86,0,0
39038086,1206.78,2,Go,5,597,504,13,86,0,0
39038086,1746.19,3,Go,5,597,504,13,86,0,0
39038086,892.932,4,Go,5,597,504,13,86,0,0
39038086,157.978,5,Go,5,597,504,13,86,0,0
39038086,459.575,6,Go,5,597,504,13,86,0,0
39038086,1579.55,7,Go,5,597,504,13,86,0,0
39038086,944.598,8,Go,5,597,504,13,86,0,0
39038086,592.381,9,Go,5,597,504,13,86,0,0
39038086,1383.86,10,Go,5,597,504,13,86,0,0
39038086,1718.32,11,Go,5,597,504,13,86,0,0
39038086,794.001,12,Go,5,597,504,13,86,0,0
39038086,1143.78,13,Go,5,597,504,13,86,1,1
39038086,1344.73,14,Go,5,597,504,13,86,1,2
39038086,396.895,15,Go,5,597,504,13,86,1,3
39038086,684.372,16,Go,5,597,504,13,86,1,4
39038086,365.477,17,Go,5,597,504,13,86,1,5
39038086,800.41,18,Go,5,597,504,13,86,1,6
39038086,703.348,19,Go,5,597,504,13,86,1,7
39038086,677.752,20,Go,5,597,504,13,86,1,8
39038086,566.012,21,Go,5,597,504,13,86,1,9
39038086,646.794,22,Go,5,597,504,13,86,1,10
39038086,352.455,23,Go,5,597,504,13,86,1,11
39038086,185.417,24,Go,5,597,504,13,86,1,12
39111193,2584.56,1,JavaScript,1,619,600,11,77,0,0
39111193,1404.33,2,JavaScript,1,619,600,11,77,0,0
39111193,1605.4,3,JavaScript,1,619,600,11,77,0,0
39111193,1865.15,4,JavaScript,1,619,600,11,77,0,0
39111193,1381.55,5,JavaScript,1,619,600,11,77,0,0
39111193,1522.3,6,JavaScript,1,619,600,11,77,0,0
39111193,1686.75,7,JavaScript,1,619,600,11,77,0,0
39111193,181.427,8,JavaScript,1,619,600,11,77,0,0
39111193,334.802,9,JavaScript,1,619,600,11,77,0,0
39111193,480.387,10,JavaScript,1,619,600,11,77,0,0
39111193,1013.4,11,JavaScript,1,619,600,11,77,0,0
39111193,1314.78,12,JavaScript,1,619,600,11,77,0,0
39111193,777.237,13,JavaScript,1,619,600,11,77,1,1
39111193,423.996,14,JavaScript,1,619,600,11,77,1,2
39111193,380.718,15,JavaScript,1,619,600,11,77,1,3
39111193,319.655,16,JavaScript,1,619,600,11,77,1,4
39111193,397.833,17,JavaScript,1,619,600,11,77,1,5
39111193,806.044,18,JavaScript,1,619,600,11,77,1,6
39111193,185.641,19,JavaScript,1,619,600,11,77,1,7
39111193,123.034,20,JavaScript,1,619,600,11,77,1,8
39111193,351.971,21,JavaScript,1,619,600,11,77,1,9
39111193,6.41146,22,JavaScript,1,619,600,11,77,1,10
39111193,202.904,23,JavaScript,1,619,600,11,77,1,11
39111193,23.1854,24,JavaScript,1,619,600,11,77,1,12
39149031,4906.56,1,PHP,2,1283,1046,13,93,0,0
39149031,292.164,2,PHP,2,1283,1046,13,93,0,0
39149031,292.258,3,PHP,2,1283,1046,13,93,0,0
39149031,259.243,4,PHP,2,1283,1046,13,93,0,0
39149031,121.887,5,PHP,2,1283,1046,13,93,0,0
39149031,395.411,6,PHP,2,1283,1046,13,93,0,0
39149031,426.54,7,PHP,2,1283,1046,13,93,0,0
39149031,393.792,8,PHP,2,1283,1046,13,93,0,0
39149031,135.608,9,PHP,2,1283,1046,13,93,0,0
39149031,1614.7,10,PHP,2,1283,1046,13,93,0,0
39149031,1100.55,11,PHP,2,1283,1046,13,93,0,0
39149031,993.967,12,PHP,2,1283,1046,13,93,0,0
39149031,1596.89,13,PHP,2,1283,1046,13,93,1,1
39149031,454.579,14,PHP,2,1283,1046,13,93,1,2
39149031,1022.34,15,PHP,2,1283,1046,13,93,1,3
39149031,727.599,16,PHP,2,1283,1046,13,93,1,4
39149031,310.199,17,PHP,2,1283,1046,13,93,1,5
39149031,246.799,18,PHP,2,1283,1046,13,93,1,6
39149031,75.8125,19,PHP,2,1283,1046,13,93,1,7
39149031,271.349,20,PHP,2,1283,1046,13,93,1,8
39149031,1594.73,21,PHP,2,1283,1046,13,93,1,9
39149031,2161.55,22,PHP,2,1283,1046,13,93,1,10
39149031,311.582,23,PHP,2,1283,1046,13,93,1,11
39149031,415.327,24,PHP,2,1283,1046,13,93,1,12
39182755,297.341,1,PHP,3,24480,24137,13,87,0,0
39182755,495.454,2,PHP,3,24480,24137,13,87,0,0
39182755,259.539,3,PHP,3,24480,24137,13,87,0,0
39182755,358.611,4,PHP,3,24480,24137,13,87,0,0
39182755,283.141,5,PHP,3,24480,24137,13,87,0,0
39182755,456.369,6,PHP,3,24480,24137,13,87,0,0
39182755,316.544,7,PHP,3,24480,24137,13,87,0,0
39182755,272.892,8,PHP,3,24480,24137,13,87,0,0
39182755,536.295,9,PHP,3,24480,24137,13,87,0,0
39182755,219.894,10,PHP,3,24480,24137,13,87,0,0
39182755,504.644,11,PHP,3,24480,24137,13,87,0,0
39182755,286.936,12,PHP,3,24480,24137,13,87,0,0
39182755,339.212,13,PHP,3,24480,24137,13,87,1,1
39182755,620.515,14,PHP,3,24480,24137,13,87,1,2
39182755,227.131,15,PHP,3,24480,24137,13,87,1,3
39182755,335.662,16,PHP,3,24480,24137,13,87,1,4
39182755,244.463,17,PHP,3,24480,24137,13,87,1,5
39182755,105.386,18,PHP,3,24480,24137,13,87,1,6
39182755,222.813,19,PHP,3,24480,24137,13,87,1,7
39182755,321.664,20,PHP,3,24480,24137,13,87,1,8
39182755,188.183,21,PHP,3,24480,24137,13,87,1,9
39182755,128.22,22,PHP,3,24480,24137,13,87,1,10
39182755,139.196,23,PHP,3,24480,24137,13,87,1,11
39182755,153.113,24,PHP,3,24480,24137,13,87,1,12
39272160,4216.39,1,Rust,2,892,769,12,93,0,0
39272160,1082.03,2,Rust,2,892,769,12,93,0,0
39272160,3655.95,3,Rust,2,892,769,12,93,0,0
39272160,42.3581,4,Rust,2,892,769,12,93,0,0
39272160,2416.28,5,Rust,2,892,769,12,93,0,0
39272160,1531.56,6,Rust,2,892,769,12,93,0,0
39272160,1175.53,7,Rust,2,892,769,12,93,0,0
39272160,908.689,8,Rust,2,892,769,12,93,0,0
39272160,847.311,9,Rust,2,892,769,12,93,0,0
39272160,725.489,10,Rust,2,892,769,12,93,0,0
39272160,210.833,11,Rust,2,892,769,12,93,0,0
39272160,403.739,12,Rust,2,892,769,12,93,0,0
39272160,598.395,13,Rust,2,892,769,12,93,1,1
39272160,864.994,14,Rust,2,892,769,12,93,1,2
39272160,217.944,15,Rust,2,892,769,12,93,1,3
39272160,67.2897,16,Rust,2,892,769,12,93,1,4
39272160,267.083,17,Rust,2,892,769,12,93,1,5
39272160,140.798,18,Rust,2,892,769,12,93,1,6
39272160,364.43,19,Rust,2,892,769,12,93,1,7
39272160,17.1508,20,Rust,2,892,769,12,93,1,8
39272160,504.4,21,Rust,2,892,769,12,93,1,9
39272160,501.878,22,Rust,2,892,769,12,93,1,10
39272160,192.666,23,Rust,2,892,769,12,93,1,11
39272160,641.825,24,Rust,2,892,769,12,93,1,12
392759,2712.13,1,Haskell,1,1892,1665,11,179,0,0
392759,950.776,2,Haskell,1,1892,1665,11,179,0,0
392759,338.554,3,Haskell,1,1892,1665,11,179,0,0
392759,1712.17,4,Haskell,1,1892,1665,11,179,0,0
392759,2377.1,5,Haskell,1,1892,1665,11,179,0,0
392759,1483.17,6,Haskell,1,1892,1665,11,179,0,0
392759,1885.25,7,Haskell,1,1892,1665,11,179,0,0
392759,6.5948,8,Haskell,1,1892,1665,11,179,0,0
392759,1358.04,9,Haskell,1,1892,1665,11,179,0,0
392759,1748.79,10,Haskell,1,1892,1665,11,179,0,0
392759,656.824,11,Haskell,1,1892,1665,11,179,0,0
392759,685.858,12,Haskell,1,1892,1665,11,179,0,0
392759,351.257,13,Haskell,1,1892,1665,11,179,1,1
392759,42.7981,14,Haskell,1,1892,1665,11,179,1,2
392759,2452.89,15,Haskell,1,1892,1665,11,179,1,3
392759,224.787,16,Haskell,1,1892,1665,11,179,1,4
392759,773.601,17,Haskell,1,1892,1665,11,179,1,5
392759,1352.92,18,Haskell,1,1892,1665,11,179,1,6
392759,286.432,19,Haskell,1,1892,1665,11,179,1,7
392759,460.072,20,Haskell,1,1892,1665,11,179,1,8
392759,45.4323,21,Haskell,1,1892,1665,11,179,1,9
392759,5.97147,22,Haskell,1,1892,1665,11,179,1,10
392759,73.9436,23,Haskell,1,1892,1665,11,179,1,11
392759,155.228,24,Haskell,1,1892,1665,11,179,1,12
39532631,333.281,1,Ruby,5,1696,1502,13,63,0,0
39532631,139.648,2,Ruby,5,1696,1502,13,63,0,0
39532631,87.0211,3,Ruby,5,1696,1502,13,63,0,0
39532631,37.9626,4,Ruby,5,1696,1502,13,63,0,0
39532631,16.4574,5,Ruby,5,1696,1502,13,63,0,0
39532631,50.2122,6,Ruby,5,1696,1502,13,63,0,0
39532631,40.2523,7,Ruby,5,1696,1502,13,63,0,0
39532631,130.334,8,Ruby,5,1696,1502,13,63,0,0
39532631,166.821,9,Ruby,5,1696,1502,13,63,0,0
39532631,1205.69,10,Ruby,5,1696,1502,13,63,0,0
39532631,47.8084,11,Ruby,5,1696,1502,13,63,0,0
39532631,178.94,12,Ruby,5,1696,1502,13,63,0,0
39532631,851.967,13,Ruby,5,1696,1502,13,63,1,1
39532631,10.169,14,Ruby,5,1696,1502,13,63,1,2
39532631,11.3081,15,Ruby,5,1696,1502,13,63,1,3
39532631,44.9501,16,Ruby,5,1696,1502,13,63,1,4
39532631,14.9933,17,Ruby,5,1696,1502,13,63,1,5
39532631,19.194,18,Ruby,5,1696,1502,13,63,1,6
39532631,423.929,19,Ruby,5,1696,1502,13,63,1,7
39532631,80.3169,20,Ruby,5,1696,1502,13,63,1,8
39532631,79.0923,21,Ruby,5,1696,1502,13,63,1,9
39532631,858.234,22,Ruby,5,1696,1502,13,63,1,10
39532631,482.461,23,Ruby,5,1696,1502,13,63,1,11
39532631,23.8553,24,Ruby,5,1696,1502,13,63,1,12
39575101,958.821,1,HTML,4,2350,2113,13,132,0,0
39575101,94.3344,2,HTML,4,2350,2113,13,132,0,0
39575101,413.316,3,HTML,4,2350,2113,13,132,0,0
39575101,16.259,4,HTML,4,2350,2113,13,132,0,0
39575101,15.8466,5,HTML,4,2350,2113,13,132,0,0
39575101,13.1815,6,HTML,4,2350,2113,13,132,0,0
39575101,638.837,7,HTML,4,2350,2113,13,132,0,0
39575101,390.563,8,HTML,4,2350,2113,13,132,0,0
39575101,544.312,9,HTML,4,2350,2113,13,132,0,0
39575101,6.04448,10,HTML,4,2350,2113,13,132,0,0
39575101,820.06,11,HTML,4,2350,2113,13,132,0,0
39575101,472.683,12,HTML,4,2350,2113,13,132,0,0
39575101,98.629,13,HTML,4,2350,2113,13,132,1,1
39575101,326.378,14,HTML,4,2350,2113,13,132,1,2
39575101,47.1857,15,HTML,4,2350,2113,13,132,1,3
39575101,854.764,16,HTML,4,2350,2113,13,132,1,4
39575101,10.7001,17,HTML,4,2350,2113,13,132,1,5
39575101,62.5962,18,HTML,4,2350,2113,13,132,1,6
39575101,10.8065,19,HTML,4,2350,2113,13,132,1,7
39575101,103.228,20,HTML,4,2350,2113,13,132,1,8
39575101,17.8961,21,HTML,4,2350,2113,13,132,1,9
39575101,23.0312,22,HTML,4,2350,2113,13,132,1,10
39575101,133.353,23,HTML,4,2350,2113,13,132,1,11
39575101,289.839,24,HTML,4,2350,2113,13,132,1,12
39698170,273.796,1,PHP,3,4087,2899,13,147,0,0
39698170,870.099,2,PHP,3,4087,2899,13,147,0,0
39698170,336.21,3,PHP,3,4087,2899,13,147,0,0
39698170,994.404,4,PHP,3,4087,2899,13,147,0,0
39698170,852.967,5,PHP,3,4087,2899,13,147,0,0
39698170,306.972,6,PHP,3,4087,2899,13,147,0,0
39698170,1068.44,7,PHP,3,4087,2899,13,147,0,0
39698170,1905.43,8,PHP,3,4087,2899,13,147,0,0
39698170,1678.96,9,PHP,3,4087,2899,13,147,0,0
39698170,1044.59,10,PHP,3,4087,2899,13,147,0,0
39698170,1462.17,11,PHP,3,4087,2899,13,147,0,0
39698170,298.354,12,PHP,3,4087,2899,13,147,0,0
39698170,417.771,13,PHP,3,4087,2899,13,147,1,1
39698170,183.086,14,PHP,3,4087,2899,13,147,1,2
39698170,376.329,15,PHP,3,4087,2899,13,147,1,3
39698170,330.853,16,PHP,3,4087,2899,13,147,1,4
39698170,306.213,17,PHP,3,4087,2899,13,147,1,5
39698170,506.902,18,PHP,3,4087,2899,13,147,1,6
39698170,562.574,19,PHP,3,4087,2899,13,147,1,7
39698170,528.467,20,PHP,3,4087,2899,13,147,1,8
39698170,761.935,21,PHP,3,4087,2899,13,147,1,9
39698170,509.847,22,PHP,3,4087,2899,13,147,1,10
39698170,219.648,23,PHP,3,4087,2899,13,147,1,11
39698170,155.093,24,PHP,3,4087,2899,13,147,1,12
39721486,711.255,1,Rust,2,2873,2414,13,76,0,0
39721486,497.41,2,Rust,2,2873,2414,13,76,0,0
39721486,337.119,3,Rust,2,2873,2414,13,76,0,0
39721486,115.132,4,Rust,2,2873,2414,13,76,0,0
39721486,1392.4,5,Rust,2,2873,2414,13,76,0,0
39721486,2537.92,6,Rust,2,2873,2414,13,76,0,0
39721486,7467.58,7,Rust,2,2873,2414,13,76,0,0
39721486,975.507,8,Rust,2,2873,2414,13,76,0,0
39721486,490.235,9,Rust,2,2873,2414,13,76,0,0
39721486,1346.94,10,Rust,2,2873,2414,13,76,0,0
39721486,758.976,11,Rust,2,2873,2414,13,76,0,0
39721486,1542.11,12,Rust,2,2873,2414,13,76,0,0
39721486,946.55,13,Rust,2,2873,2414,13,76,1,1
39721486,842.689,14,Rust,2,2873,2414,13,76,1,2
39721486,815.916,15,Rust,2,2873,2414,13,76,1,3
39721486,317.47,16,Rust,2,2873,2414,13,76,1,4
39721486,181.019,17,Rust,2,2873,2414,13,76,1,5
39721486,319.975,18,Rust,2,2873,2414,13,76,1,6
39721486,455.53,19,Rust,2,2873,2414,13,76,1,7
39721486,388.219,20,Rust,2,2873,2414,13,76,1,8
39721486,415.432,21,Rust,2,2873,2414,13,76,1,9
39721486,347.901,22,Rust,2,2873,2414,13,76,1,10
39721486,180.963,23,Rust,2,2873,2414,13,76,1,11
39721486,513.341,24,Rust,2,2873,2414,13,76,1,12
401025,313.356,1,Go,3,3310,2726,13,221,0,0
401025,59.0434,2,Go,3,3310,2726,13,221,0,0
401025,253.865,3,Go,3,3310,2726,13,221,0,0
401025,167.337,4,Go,3,3310,2726,13,221,0,0
401025,369.128,5,Go,3,3310,2726,13,221,0,0
401025,461.528,6,Go,3,3310,2726,13,221,0,0
401025,73.4519,7,Go,3,3310,2726,13,221,0,0
401025,475.011,8,Go,3,3310,2726,13,221,0,0
401025,504.592,9,Go,3,3310,2726,13,221,0,0
401025,714.115,10,Go,3,3310,2726,13,221,0,0
401025,76.5932,11,Go,3,3310,2726,13,221,0,0
401025,227.013,12,Go,3,3310,2726,13,221,0,0
401025,550.603,13,Go,3,3310,2726,13,221,1,1
401025,300.845,14,Go,3,3310,2726,13,221,1,2
401025,244.022,15,Go,3,3310,2726,13,221,1,3
401025,183.919,16,Go,3,3310,2726,13,221,1,4
401025,390.031,17,Go,3,3310,2726,13,221,1,5
401025,796.346,18,Go,3,3310,2726,13,221,1,6
401025,318.693,19,Go,3,3310,2726,13,221,1,7
401025,38.5607,20,Go,3,3310,2726,13,221,1,8
401025,627.168,21,Go,3,3310,2726,13,221,1,9
401025,498.469,22,Go,3,3310,2726,13,221,1,10
401025,64.1816,23,Go,3,3310,2726,13,221,1,11
401025,73.4731,24,Go,3,3310,2726,13,221,1,12
40136600,1869.89,1,Kotlin,2,3964,3898,12,167,0,0
40136600,2282.61,2,Kotlin,2,3964,3898,12,167,0,0
40136600,2471.69,3,Kotlin,2,3964,3898,12,167,0,0
40136600,1319.98,4,Kotlin,2,3964,3898,12,167,0,0
40136600,2150.44,5,Kotlin,2,3964,3898,12,167,0,0
40136600,3429.24,6,Kotlin,2,3964,3898,12,167,0,0
40136600,2683.34,7,Kotlin,2,3964,3898,12,167,0,0
40136600,2209.61,8,Kotlin,2,3964,3898,12,167,0,0
40136600,2108.82,9,Kotlin,2,3964,3898,12,167,0,0
40136600,1623.22,10,Kotlin,2,3964,3898,12,167,0,0
40136600,609.183,11,Kotlin,2,3964,3898,12,167,0,0
40136600,441.739,12,Kotlin,2,3964,3898,12,167,0,0
40136600,820.509,13,Kotlin,2,3964,3898,12,167,1,1
40136600,1163.78,14,Kotlin,2,3964,3898,12,167,1,2
40136600,1810.64,15,Kotlin,2,3964,3898,12,167,1,3
40136600,1906.43,16,Kotlin,2,3964,3898,12,167,1,4
40136600,1092.12,17,Kotlin,2,3964,3898,12,167,1,5
40136600,975.168,18,Kotlin,2,3964,3898,12,167,1,6
40136600,439.723,19,Kotlin,2,3964,3898,12,167,1,7
40136600,411.587,20,Kotlin,2,3964,3898,12,167,1,8
40136600,210.209,21,Kotlin,2,3964,3898,12,167,1,9
40136600,308.659,22,Kotlin,2,3964,3898,12,167,1,10
40136600,156.718,23,Kotlin,2,3964,3898,12,167,1,11
40136600,58.0032,24,Kotlin,2,3964,3898,12,167,1,12
40389144,90.5258,1,Rust,2,1818,1762,13,107,0,0
40389144,163.403,2,Rust,2,1818,1762,13,107,0,0
40389144,931.853,3,Rust,2,1818,1762,13,107,0,0
40389144,727.666,4,Rust,2,1818,1762,13,107,0,0
40389144,496.195,5,Rust,2,1818,1762,13,107,0,0
40389144,133.701,6,Rust,2,1818,1762,13,107,0,0
40389144,45.174,7,Rust,2,1818,1762,13,107,0,0
40389144,156.636,8,Rust,2,1818,1762,13,107,0,0
40389144,1287.73,9,Rust,2,1818,1762,13,107,0,0
40389144,277.701,10,Rust,2,1818,1762,13,107,0,0
40389144,656.302,11,Rust,2,1818,1762,13,107,0,0
40389144,817.985,12,Rust,2,1818,1762,13,107,0,0
40389144,400.893,13,Rust,2,1818,1762,13,107,1,1
40389144,61.995,14,Rust,2,1818,1762,13,107,1,2
40389144,395.916,15,Rust,2,1818,1762,13,107,1,3
40389144,79.3442,16,Rust,2,1818,1762,13,107,1,4
40389144,118.938,17,Rust,2,1818,1762,13,107,1,5
40389144,81.881,18,Rust,2,1818,1762,13,107,1,6
40389144,404.739,19,Rust,2,1818,1762,13,107,1,7
40389144,352.015,20,Rust,2,1818,1762,13,107,1,8
40389144,117.519,21,Rust,2,1818,1762,13,107,1,9
40389144,161.38,22,Rust,2,1818,1762,13,107,1,10
40389144,81.8793,23,Rust,2,1818,1762,13,107,1,11
40389144,126.98,24,Rust,2,1818,1762,13,107,1,12
40411471,1032.36,1,Haskell,9,20395,17253,13,132,0,0
40411471,959.52,2,Haskell,9,20395,17253,13,132,0,0
40411471,1781.88,3,Haskell,9,20395,17253,13,132,0,0
40411471,997.351,4,Haskell,9,20395,17253,13,132,0,0
40411471,1961.12,5,Haskell,9,20395,17253,13,132,0,0
40411471,1307.4,6,Haskell,9,20395,17253,13,132,0,0
40411471,1084.08,7,Haskell,9,20395,17253,13,132,0,0
40411471,1629.61,8,Haskell,9,20395,17253,13,132,0,0
40411471,994.485,9,Haskell,9,20395,17253,13,132,0,0
40411471,1606.82,10,Haskell,9,20395,17253,13,132,0,0
40411471,2533.8,11,Haskell,9,20395,17253,13,132,0,0
40411471,1105.48,12,Haskell,9,20395,17253,13,132,0,0
40411471,1406.56,13,Haskell,9,20395,17253,13,132,1,1
40411471,633.331,14,Haskell,9,20395,17253,13,132,1,2
40411471,1507.59,15,Haskell,9,20395,17253,13,132,1,3
40411471,834.296,16,Haskell,9,20395,17253,13,132,1,4
40411471,826.189,17,Haskell,9,20395,17253,13,132,1,5
40411471,1411.58,18,Haskell,9,20395,17253,13,132,1,6
40411471,538.663,19,Haskell,9,20395,17253,13,132,1,7
40411471,313.182,20,Haskell,9,20395,17253,13,132,1,8
40411471,295.737,21,Haskell,9,20395,17253,13,132,1,9
40411471,462.302,22,Haskell,9,20395,17253,13,132,1,10
40411471,517.554,23,Haskell,9,20395,17253,13,132,1,11
40411471,260.831,24,Haskell,9,20395,17253,13,132,1,12
40484398,566.368,1,JavaScript,4,4942,4726,13,265,0,0
40484398,849.952,2,JavaScript,4,4942,4726,13,265,0,0
40484398,347.705,3,JavaScript,4,4942,4726,13,265,0,0
40484398,494.12,4,JavaScript,4,4942,4726,13,265,0,0
40484398,340.366,5,JavaScript,4,4942,4726,13,265,0,0
40484398,1266.95,6,JavaScript,4,4942,4726,13,265,0,0
40484398,688.588,7,JavaScript,4,4942,4726,13,265,0,0
40484398,1008.06,8,JavaScript,4,4942,4726,13,265,0,0
40484398,684.517,9,JavaScript,4,4942,4726,13,265,0,0
40484398,717.842,10,JavaScript,4,4942,4726,13,265,0,0
40484398,486.838,11,JavaScript,4,4942,4726,13,265,0,0
40484398,900.867,12,JavaScript,4,4942,4726,13,265,0,0
40484398,238.285,13,JavaScript,4,4942,4726,13,265,1,1
40484398,213.925,14,JavaScript,4,4942,4726,13,265,1,2
40484398,194.813,15,JavaScript,4,4942,4726,13,265,1,3
40484398,639.832,16,JavaScript,4,4942,4726,13,265,1,4
40484398,732.119,17,JavaScript,4,4942,4726,13,265,1,5
40484398,640.394,18,JavaScript,4,4942,4726,13,265,1,6
40484398,568.064,19,JavaScript,4,4942,4726,13,265,1,7
40484398,161.826,20,JavaScript,4,4942,4726,13,265,1,8
40484398,201.419,21,JavaScript,4,4942,4726,13,265,1,9
40484398,344.004,22,JavaScript,4,4942,4726,13,265,1,10
40484398,213.141,23,JavaScript,4,4942,4726,13,265,1,11
40484398,205.101,24,JavaScript,4,4942,4726,13,265,1,12
40508605,376.541,1,JavaScript,4,6179,6073,13,369,0,0
40508605,809.741,2,JavaScript,4,6179,6073,13,369,0,0
40508605,225.645,3,JavaScript,4,6179,6073,13,369,0,0
40508605,1147.55,4,JavaScript,4,6179,6073,13,369,0,0
40508605,551.251,5,JavaScript,4,6179,6073,13,369,0,0
40508605,1001.11,6,JavaScript,4,6179,6073,13,369,0,0
40508605,1493.45,7,JavaScript,4,6179,6073,13,369,0,0
40508605,1804.33,8,JavaScript,4,6179,6073,13,369,0,0
